9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9663.0,9663.0,9663.0,9663.0,9663.0,9663.0,
9662.8,9662.0,9663.0,9663.0,9663.0,9663.0,
9662.8,9663.0,9662.0,9663.0,9663.0,9663.0,
9662.8,9663.0,9663.0,9662.0,9663.0,9663.0,
9662.8,9663.0,9663.0,9663.0,9662.0,9663.0,
9662.8,9663.0,9663.0,9663.0,9663.0,9662.0,
9663.4,9665.0,9663.0,9663.0,9663.0,9663.0,
9664.0,9666.0,9665.0,9663.0,9663.0,9663.0,
9664.6,9666.0,9666.0,9665.0,9663.0,9663.0,
9665.2,9666.0,9666.0,9666.0,9665.0,9663.0,
9665.8,9666.0,9666.0,9666.0,9666.0,9665.0,
9666.2,9667.0,9666.0,9666.0,9666.0,9666.0,
9666.4,9667.0,9667.0,9666.0,9666.0,9666.0,
9666.4,9666.0,9667.0,9667.0,9666.0,9666.0,
9666.4,9666.0,9666.0,9667.0,9667.0,9666.0,
9666.6,9667.0,9666.0,9666.0,9667.0,9667.0,
9666.4,9666.0,9667.0,9666.0,9666.0,9667.0,
9666.4,9667.0,9666.0,9667.0,9666.0,9666.0,
9666.6,9667.0,9667.0,9666.0,9667.0,9666.0,
9666.8,9667.0,9667.0,9667.0,9666.0,9667.0,
9666.6,9666.0,9667.0,9667.0,9667.0,9666.0,
9666.6,9666.0,9666.0,9667.0,9667.0,9667.0,
9666.6,9667.0,9666.0,9666.0,9667.0,9667.0,
9666.6,9667.0,9667.0,9666.0,9666.0,9667.0,
9666.6,9667.0,9667.0,9667.0,9666.0,9666.0,
9666.8,9667.0,9667.0,9667.0,9667.0,9666.0,
9667.2,9668.0,9667.0,9667.0,9667.0,9667.0,
9667.4,9668.0,9668.0,9667.0,9667.0,9667.0,
9667.6,9668.0,9668.0,9668.0,9667.0,9667.0,
9667.8,9668.0,9668.0,9668.0,9668.0,9667.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9667.8,9667.0,9668.0,9668.0,9668.0,9668.0,
9667.8,9668.0,9667.0,9668.0,9668.0,9668.0,
9667.8,9668.0,9668.0,9667.0,9668.0,9668.0,
9667.8,9668.0,9668.0,9668.0,9667.0,9668.0,
9667.8,9668.0,9668.0,9668.0,9668.0,9667.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.2,9669.0,9668.0,9668.0,9668.0,9668.0,
9668.8,9671.0,9669.0,9668.0,9668.0,9668.0,
9669.4,9671.0,9671.0,9669.0,9668.0,9668.0,
9669.8,9670.0,9671.0,9671.0,9669.0,9668.0,
9670.2,9670.0,9670.0,9671.0,9671.0,9669.0,
9670.4,9670.0,9670.0,9670.0,9671.0,9671.0,
9670.2,9670.0,9670.0,9670.0,9670.0,9671.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9669.8,9669.0,9670.0,9670.0,9670.0,9670.0,
9669.8,9670.0,9669.0,9670.0,9670.0,9670.0,
9669.8,9670.0,9670.0,9669.0,9670.0,9670.0,
9669.8,9670.0,9670.0,9670.0,9669.0,9670.0,
9669.8,9670.0,9670.0,9670.0,9670.0,9669.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9671.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9670.0,9671.0,9670.0,9670.0,9670.0,
9670.4,9671.0,9670.0,9671.0,9670.0,9670.0,
9670.4,9670.0,9671.0,9670.0,9671.0,9670.0,
9670.2,9669.0,9670.0,9671.0,9670.0,9671.0,
9669.8,9669.0,9669.0,9670.0,9671.0,9670.0,
9669.8,9670.0,9669.0,9669.0,9670.0,9671.0,
9669.6,9670.0,9670.0,9669.0,9669.0,9670.0,
9669.6,9670.0,9670.0,9670.0,9669.0,9669.0,
9669.8,9670.0,9670.0,9670.0,9670.0,9669.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9671.0,9670.0,9670.0,9670.0,9670.0,
9670.4,9671.0,9671.0,9670.0,9670.0,9670.0,
9670.6,9671.0,9671.0,9671.0,9670.0,9670.0,
9670.8,9671.0,9671.0,9671.0,9671.0,9670.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.2,9672.0,9671.0,9671.0,9671.0,9671.0,
9671.4,9672.0,9672.0,9671.0,9671.0,9671.0,
9671.6,9672.0,9672.0,9672.0,9671.0,9671.0,
9671.8,9672.0,9672.0,9672.0,9672.0,9671.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9670.4,9664.0,9672.0,9672.0,9672.0,9672.0,
9670.4,9672.0,9664.0,9672.0,9672.0,9672.0,
9670.4,9672.0,9672.0,9664.0,9672.0,9672.0,
9671.0,9675.0,9672.0,9672.0,9664.0,9672.0,
9671.6,9675.0,9675.0,9672.0,9672.0,9664.0,
9674.0,9676.0,9675.0,9675.0,9672.0,9672.0,
9674.8,9676.0,9676.0,9675.0,9675.0,9672.0,
9675.4,9675.0,9676.0,9676.0,9675.0,9675.0,
9675.4,9675.0,9675.0,9676.0,9676.0,9675.0,
9675.6,9676.0,9675.0,9675.0,9676.0,9676.0,
9675.4,9675.0,9676.0,9675.0,9675.0,9676.0,
9675.2,9675.0,9675.0,9676.0,9675.0,9675.0,
9675.4,9676.0,9675.0,9675.0,9676.0,9675.0,
9675.6,9676.0,9676.0,9675.0,9675.0,9676.0,
9675.6,9676.0,9676.0,9676.0,9675.0,9675.0,
9675.6,9675.0,9676.0,9676.0,9676.0,9675.0,
9675.8,9676.0,9675.0,9676.0,9676.0,9676.0,
9675.6,9675.0,9676.0,9675.0,9676.0,9676.0,
9675.4,9675.0,9675.0,9676.0,9675.0,9676.0,
9674.8,9673.0,9675.0,9675.0,9676.0,9675.0,
9674.6,9674.0,9673.0,9675.0,9675.0,9676.0,
9674.0,9673.0,9674.0,9673.0,9675.0,9675.0,
9673.8,9674.0,9673.0,9674.0,9673.0,9675.0,
9673.4,9673.0,9674.0,9673.0,9674.0,9673.0,
9673.6,9674.0,9673.0,9674.0,9673.0,9674.0,
9673.4,9673.0,9674.0,9673.0,9674.0,9673.0,
9673.6,9674.0,9673.0,9674.0,9673.0,9674.0,
9673.4,9673.0,9674.0,9673.0,9674.0,9673.0,
9673.4,9673.0,9673.0,9674.0,9673.0,9674.0,
9673.4,9674.0,9673.0,9673.0,9674.0,9673.0,
9673.4,9673.0,9674.0,9673.0,9673.0,9674.0,
9673.2,9673.0,9673.0,9674.0,9673.0,9673.0,
9673.2,9673.0,9673.0,9673.0,9674.0,9673.0,
9673.2,9673.0,9673.0,9673.0,9673.0,9674.0,
9672.8,9672.0,9673.0,9673.0,9673.0,9673.0,
9672.8,9673.0,9672.0,9673.0,9673.0,9673.0,
9672.8,9673.0,9673.0,9672.0,9673.0,9673.0,
9672.8,9673.0,9673.0,9673.0,9672.0,9673.0,
9672.6,9672.0,9673.0,9673.0,9673.0,9672.0,
9672.8,9673.0,9672.0,9673.0,9673.0,9673.0,
9672.6,9672.0,9673.0,9672.0,9673.0,9673.0,
9672.6,9673.0,9672.0,9673.0,9672.0,9673.0,
9672.6,9673.0,9673.0,9672.0,9673.0,9672.0,
9672.8,9673.0,9673.0,9673.0,9672.0,9673.0,
9672.8,9673.0,9673.0,9673.0,9673.0,9672.0,
9673.0,9673.0,9673.0,9673.0,9673.0,9673.0,
9673.0,9673.0,9673.0,9673.0,9673.0,9673.0,
9672.8,9672.0,9673.0,9673.0,9673.0,9673.0,
9672.6,9672.0,9672.0,9673.0,9673.0,9673.0,
9672.6,9673.0,9672.0,9672.0,9673.0,9673.0,
9672.6,9673.0,9673.0,9672.0,9672.0,9673.0,
9672.6,9673.0,9673.0,9673.0,9672.0,9672.0,
9673.0,9674.0,9673.0,9673.0,9673.0,9672.0,
9673.2,9673.0,9674.0,9673.0,9673.0,9673.0,
9673.4,9674.0,9673.0,9674.0,9673.0,9673.0,
9673.6,9674.0,9674.0,9673.0,9674.0,9673.0,
9673.8,9674.0,9674.0,9674.0,9673.0,9674.0,
9673.8,9674.0,9674.0,9674.0,9674.0,9673.0,
9674.0,9674.0,9674.0,9674.0,9674.0,9674.0,
9673.8,9673.0,9674.0,9674.0,9674.0,9674.0,
9673.8,9674.0,9673.0,9674.0,9674.0,9674.0,
9673.6,9673.0,9674.0,9673.0,9674.0,9674.0,
9673.4,9673.0,9673.0,9674.0,9673.0,9674.0,
9673.4,9674.0,9673.0,9673.0,9674.0,9673.0,
9673.6,9674.0,9674.0,9673.0,9673.0,9674.0,
9673.4,9673.0,9674.0,9674.0,9673.0,9673.0,
9673.4,9673.0,9673.0,9674.0,9674.0,9673.0,
9673.6,9674.0,9673.0,9673.0,9674.0,9674.0,
9673.6,9674.0,9674.0,9673.0,9673.0,9674.0,
9673.6,9674.0,9674.0,9674.0,9673.0,9673.0,
9673.8,9674.0,9674.0,9674.0,9674.0,9673.0,
9673.6,9672.0,9674.0,9674.0,9674.0,9674.0,
9673.4,9673.0,9672.0,9674.0,9674.0,9674.0,
9673.4,9674.0,9673.0,9672.0,9674.0,9674.0,
9673.2,9673.0,9674.0,9673.0,9672.0,9674.0,
9673.2,9674.0,9673.0,9674.0,9673.0,9672.0,
9673.6,9674.0,9674.0,9673.0,9674.0,9673.0,
9673.8,9674.0,9674.0,9674.0,9673.0,9674.0,
9673.8,9674.0,9674.0,9674.0,9674.0,9673.0,
9674.0,9674.0,9674.0,9674.0,9674.0,9674.0,
9674.0,9674.0,9674.0,9674.0,9674.0,9674.0,
9673.8,9673.0,9674.0,9674.0,9674.0,9674.0,
9673.6,9673.0,9673.0,9674.0,9674.0,9674.0,
9673.4,9673.0,9673.0,9673.0,9674.0,9674.0,
9673.0,9672.0,9673.0,9673.0,9673.0,9674.0,
9672.6,9672.0,9672.0,9673.0,9673.0,9673.0,
9672.6,9673.0,9672.0,9672.0,9673.0,9673.0,
9672.4,9672.0,9673.0,9672.0,9672.0,9673.0,
9672.2,9672.0,9672.0,9673.0,9672.0,9672.0,
9672.4,9673.0,9672.0,9672.0,9673.0,9672.0,
9672.6,9673.0,9673.0,9672.0,9672.0,9673.0,
9672.6,9673.0,9673.0,9673.0,9672.0,9672.0,
9672.8,9673.0,9673.0,9673.0,9673.0,9672.0,
9673.0,9673.0,9673.0,9673.0,9673.0,9673.0,
9673.2,9674.0,9673.0,9673.0,9673.0,9673.0,
9673.2,9673.0,9674.0,9673.0,9673.0,9673.0,
9673.4,9674.0,9673.0,9674.0,9673.0,9673.0,
9673.4,9673.0,9674.0,9673.0,9674.0,9673.0,
9673.4,9673.0,9673.0,9674.0,9673.0,9674.0,
9673.2,9673.0,9673.0,9673.0,9674.0,9673.0,
9673.2,9673.0,9673.0,9673.0,9673.0,9674.0,
9672.8,9672.0,9673.0,9673.0,9673.0,9673.0,
9672.8,9673.0,9672.0,9673.0,9673.0,9673.0,
9672.6,9672.0,9673.0,9672.0,9673.0,9673.0,
9672.6,9673.0,9672.0,9673.0,9672.0,9673.0,
9672.6,9673.0,9673.0,9672.0,9673.0,9672.0,
9672.6,9672.0,9673.0,9673.0,9672.0,9673.0,
9672.4,9672.0,9672.0,9673.0,9673.0,9672.0,
9672.4,9672.0,9672.0,9672.0,9673.0,9673.0,
9672.2,9672.0,9672.0,9672.0,9672.0,9673.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9671.8,9671.0,9672.0,9672.0,9672.0,9672.0,
9671.6,9671.0,9671.0,9672.0,9672.0,9672.0,
9671.6,9672.0,9671.0,9671.0,9672.0,9672.0,
9671.4,9671.0,9672.0,9671.0,9671.0,9672.0,
9671.4,9672.0,9671.0,9672.0,9671.0,9671.0,
9671.6,9672.0,9672.0,9671.0,9672.0,9671.0,
9671.8,9672.0,9672.0,9672.0,9671.0,9672.0,
9671.8,9672.0,9672.0,9672.0,9672.0,9671.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9671.8,9671.0,9672.0,9672.0,9672.0,9672.0,
9671.6,9671.0,9671.0,9672.0,9672.0,9672.0,
9671.4,9671.0,9671.0,9671.0,9672.0,9672.0,
9671.0,9670.0,9671.0,9671.0,9671.0,9672.0,
9670.6,9670.0,9670.0,9671.0,9671.0,9671.0,
9670.4,9670.0,9670.0,9670.0,9671.0,9671.0,
9670.2,9670.0,9670.0,9670.0,9670.0,9671.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9671.0,9670.0,9670.0,9670.0,9670.0,
9670.4,9671.0,9671.0,9670.0,9670.0,9670.0,
9670.6,9671.0,9671.0,9671.0,9670.0,9670.0,
9671.0,9672.0,9671.0,9671.0,9671.0,9670.0,
9671.4,9672.0,9672.0,9671.0,9671.0,9671.0,
9671.4,9671.0,9672.0,9672.0,9671.0,9671.0,
9671.6,9672.0,9671.0,9672.0,9672.0,9671.0,
9671.8,9672.0,9672.0,9671.0,9672.0,9672.0,
9671.6,9671.0,9672.0,9672.0,9671.0,9672.0,
9671.6,9672.0,9671.0,9672.0,9672.0,9671.0,
9671.6,9671.0,9672.0,9671.0,9672.0,9672.0,
9671.8,9673.0,9671.0,9672.0,9671.0,9672.0,
9671.8,9672.0,9673.0,9671.0,9672.0,9671.0,
9672.2,9673.0,9672.0,9673.0,9671.0,9672.0,
9672.4,9673.0,9673.0,9672.0,9673.0,9671.0,
9672.8,9673.0,9673.0,9673.0,9672.0,9673.0,
9672.6,9672.0,9673.0,9673.0,9673.0,9672.0,
9672.8,9673.0,9672.0,9673.0,9673.0,9673.0,
9673.0,9674.0,9673.0,9672.0,9673.0,9673.0,
9673.0,9673.0,9674.0,9673.0,9672.0,9673.0,
9673.2,9674.0,9673.0,9674.0,9673.0,9672.0,
9673.6,9674.0,9674.0,9673.0,9674.0,9673.0,
9673.6,9673.0,9674.0,9674.0,9673.0,9674.0,
9673.4,9673.0,9673.0,9674.0,9674.0,9673.0,
9673.4,9673.0,9673.0,9673.0,9674.0,9674.0,
9673.2,9673.0,9673.0,9673.0,9673.0,9674.0,
9673.0,9673.0,9673.0,9673.0,9673.0,9673.0,
9673.2,9674.0,9673.0,9673.0,9673.0,9673.0,
9673.2,9673.0,9674.0,9673.0,9673.0,9673.0,
9673.4,9674.0,9673.0,9674.0,9673.0,9673.0,
9673.6,9674.0,9674.0,9673.0,9674.0,9673.0,
9673.8,9674.0,9674.0,9674.0,9673.0,9674.0,
9673.8,9674.0,9674.0,9674.0,9674.0,9673.0,
9674.2,9675.0,9674.0,9674.0,9674.0,9674.0,
9674.2,9674.0,9675.0,9674.0,9674.0,9674.0,
9674.2,9674.0,9674.0,9675.0,9674.0,9674.0,
9674.2,9674.0,9674.0,9674.0,9675.0,9674.0,
9674.4,9675.0,9674.0,9674.0,9674.0,9675.0,
9674.2,9674.0,9675.0,9674.0,9674.0,9674.0,
9674.4,9675.0,9674.0,9675.0,9674.0,9674.0,
9674.4,9674.0,9675.0,9674.0,9675.0,9674.0,
9674.4,9674.0,9674.0,9675.0,9674.0,9675.0,
9674.2,9674.0,9674.0,9674.0,9675.0,9674.0,
9674.2,9674.0,9674.0,9674.0,9674.0,9675.0,
9674.0,9674.0,9674.0,9674.0,9674.0,9674.0,
9673.8,9673.0,9674.0,9674.0,9674.0,9674.0,
9673.8,9674.0,9673.0,9674.0,9674.0,9674.0,
9673.8,9674.0,9674.0,9673.0,9674.0,9674.0,
9673.6,9673.0,9674.0,9674.0,9673.0,9674.0,
9673.6,9674.0,9673.0,9674.0,9674.0,9673.0,
9673.8,9674.0,9674.0,9673.0,9674.0,9674.0,
9673.8,9674.0,9674.0,9674.0,9673.0,9674.0,
9673.8,9674.0,9674.0,9674.0,9674.0,9673.0,
9673.8,9673.0,9674.0,9674.0,9674.0,9674.0,
9673.6,9673.0,9673.0,9674.0,9674.0,9674.0,
9673.4,9673.0,9673.0,9673.0,9674.0,9674.0,
9673.2,9673.0,9673.0,9673.0,9673.0,9674.0,
9673.0,9673.0,9673.0,9673.0,9673.0,9673.0,
9673.2,9674.0,9673.0,9673.0,9673.0,9673.0,
9673.4,9674.0,9674.0,9673.0,9673.0,9673.0,
9673.6,9674.0,9674.0,9674.0,9673.0,9673.0,
9673.6,9673.0,9674.0,9674.0,9674.0,9673.0,
9673.6,9673.0,9673.0,9674.0,9674.0,9674.0,
9673.4,9673.0,9673.0,9673.0,9674.0,9674.0,
9673.0,9672.0,9673.0,9673.0,9673.0,9674.0,
9672.6,9672.0,9672.0,9673.0,9673.0,9673.0,
9672.6,9673.0,9672.0,9672.0,9673.0,9673.0,
9672.4,9672.0,9673.0,9672.0,9672.0,9673.0,
9672.2,9672.0,9672.0,9673.0,9672.0,9672.0,
9672.2,9672.0,9672.0,9672.0,9673.0,9672.0,
9672.2,9672.0,9672.0,9672.0,9672.0,9673.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9672.0,9672.0,9672.0,9672.0,9672.0,9672.0,
9671.8,9671.0,9672.0,9672.0,9672.0,9672.0,
9671.6,9671.0,9671.0,9672.0,9672.0,9672.0,
9671.6,9672.0,9671.0,9671.0,9672.0,9672.0,
9671.4,9671.0,9672.0,9671.0,9671.0,9672.0,
9671.2,9671.0,9671.0,9672.0,9671.0,9671.0,
9671.4,9672.0,9671.0,9671.0,9672.0,9671.0,
9671.6,9672.0,9672.0,9671.0,9671.0,9672.0,
9671.4,9671.0,9672.0,9672.0,9671.0,9671.0,
9671.4,9671.0,9671.0,9672.0,9672.0,9671.0,
9671.4,9671.0,9671.0,9671.0,9672.0,9672.0,
9671.2,9671.0,9671.0,9671.0,9671.0,9672.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.0,9671.0,9671.0,9671.0,9671.0,9671.0,
9671.2,9672.0,9671.0,9671.0,9671.0,9671.0,
9671.2,9671.0,9672.0,9671.0,9671.0,9671.0,
9671.2,9671.0,9671.0,9672.0,9671.0,9671.0,
9671.2,9671.0,9671.0,9671.0,9672.0,9671.0,
9671.4,9672.0,9671.0,9671.0,9671.0,9672.0,
9671.4,9672.0,9672.0,9671.0,9671.0,9671.0,
9671.6,9672.0,9672.0,9672.0,9671.0,9671.0,
9671.6,9671.0,9672.0,9672.0,9672.0,9671.0,
9671.6,9671.0,9671.0,9672.0,9672.0,9672.0,
9671.4,9671.0,9671.0,9671.0,9672.0,9672.0,
9671.2,9671.0,9671.0,9671.0,9671.0,9672.0,
9670.8,9670.0,9671.0,9671.0,9671.0,9671.0,
9670.6,9670.0,9670.0,9671.0,9671.0,9671.0,
9670.6,9671.0,9670.0,9670.0,9671.0,9671.0,
9670.6,9671.0,9671.0,9670.0,9670.0,9671.0,
9670.6,9671.0,9671.0,9671.0,9670.0,9670.0,
9670.6,9670.0,9671.0,9671.0,9671.0,9670.0,
9670.6,9670.0,9670.0,9671.0,9671.0,9671.0,
9670.4,9670.0,9670.0,9670.0,9671.0,9671.0,
9670.2,9670.0,9670.0,9670.0,9670.0,9671.0,
9670.2,9671.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9670.0,9671.0,9670.0,9670.0,9670.0,
9670.2,9670.0,9670.0,9671.0,9670.0,9670.0,
9670.2,9670.0,9670.0,9670.0,9671.0,9670.0,
9670.2,9670.0,9670.0,9670.0,9670.0,9671.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9669.8,9669.0,9670.0,9670.0,9670.0,9670.0,
9669.6,9669.0,9669.0,9670.0,9670.0,9670.0,
9669.4,9669.0,9669.0,9669.0,9670.0,9670.0,
9669.4,9670.0,9669.0,9669.0,9669.0,9670.0,
9669.2,9669.0,9670.0,9669.0,9669.0,9669.0,
9669.2,9669.0,9669.0,9670.0,9669.0,9669.0,
9669.2,9669.0,9669.0,9669.0,9670.0,9669.0,
9669.2,9669.0,9669.0,9669.0,9669.0,9670.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9668.8,9668.0,9669.0,9669.0,9669.0,9669.0,
9668.6,9668.0,9668.0,9669.0,9669.0,9669.0,
9668.4,9668.0,9668.0,9668.0,9669.0,9669.0,
9668.2,9668.0,9668.0,9668.0,9668.0,9669.0,
9668.2,9669.0,9668.0,9668.0,9668.0,9668.0,
9668.6,9670.0,9669.0,9668.0,9668.0,9668.0,
9668.8,9669.0,9670.0,9669.0,9668.0,9668.0,
9668.8,9668.0,9669.0,9670.0,9669.0,9668.0,
9669.0,9669.0,9668.0,9669.0,9670.0,9669.0,
9668.8,9668.0,9669.0,9668.0,9669.0,9670.0,
9668.4,9668.0,9668.0,9669.0,9668.0,9669.0,
9668.2,9668.0,9668.0,9668.0,9669.0,9668.0,
9668.2,9668.0,9668.0,9668.0,9668.0,9669.0,
9667.8,9667.0,9668.0,9668.0,9668.0,9668.0,
9667.6,9667.0,9667.0,9668.0,9668.0,9668.0,
9667.2,9666.0,9667.0,9667.0,9668.0,9668.0,
9666.8,9666.0,9666.0,9667.0,9667.0,9668.0,
9666.6,9667.0,9666.0,9666.0,9667.0,9667.0,
9666.6,9667.0,9667.0,9666.0,9666.0,9667.0,
9666.8,9668.0,9667.0,9667.0,9666.0,9666.0,
9667.4,9669.0,9668.0,9667.0,9667.0,9666.0,
9668.0,9669.0,9669.0,9668.0,9667.0,9667.0,
9668.6,9670.0,9669.0,9669.0,9668.0,9667.0,
9668.8,9668.0,9670.0,9669.0,9669.0,9668.0,
9669.2,9670.0,9668.0,9670.0,9669.0,9669.0,
9669.0,9668.0,9670.0,9668.0,9670.0,9669.0,
9668.8,9668.0,9668.0,9670.0,9668.0,9670.0,
9668.6,9669.0,9668.0,9668.0,9670.0,9668.0,
9668.8,9669.0,9669.0,9668.0,9668.0,9670.0,
9668.4,9668.0,9669.0,9669.0,9668.0,9668.0,
9668.4,9668.0,9668.0,9669.0,9669.0,9668.0,
9668.4,9668.0,9668.0,9668.0,9669.0,9669.0,
9668.2,9668.0,9668.0,9668.0,9668.0,9669.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.0,9668.0,9668.0,9668.0,9668.0,9668.0,
9668.2,9669.0,9668.0,9668.0,9668.0,9668.0,
9668.4,9669.0,9669.0,9668.0,9668.0,9668.0,
9668.8,9670.0,9669.0,9669.0,9668.0,9668.0,
9669.2,9670.0,9670.0,9669.0,9669.0,9668.0,
9669.6,9670.0,9670.0,9670.0,9669.0,9669.0,
9669.6,9669.0,9670.0,9670.0,9670.0,9669.0,
9669.6,9669.0,9669.0,9670.0,9670.0,9670.0,
9669.4,9669.0,9669.0,9669.0,9670.0,9670.0,
9669.4,9670.0,9669.0,9669.0,9669.0,9670.0,
9669.2,9669.0,9670.0,9669.0,9669.0,9669.0,
9669.2,9669.0,9669.0,9670.0,9669.0,9669.0,
9669.2,9669.0,9669.0,9669.0,9670.0,9669.0,
9669.2,9669.0,9669.0,9669.0,9669.0,9670.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.2,9670.0,9669.0,9669.0,9669.0,9669.0,
9669.4,9670.0,9670.0,9669.0,9669.0,9669.0,
9669.6,9670.0,9670.0,9670.0,9669.0,9669.0,
9669.8,9670.0,9670.0,9670.0,9670.0,9669.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.0,9670.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9671.0,9670.0,9670.0,9670.0,9670.0,
9670.2,9670.0,9671.0,9670.0,9670.0,9670.0,
9670.2,9670.0,9670.0,9671.0,9670.0,9670.0,
9670.0,9669.0,9670.0,9670.0,9671.0,9670.0,
9670.0,9670.0,9669.0,9670.0,9670.0,9671.0,
9669.6,9669.0,9670.0,9669.0,9670.0,9670.0,
9669.4,9669.0,9669.0,9670.0,9669.0,9670.0,
9669.2,9669.0,9669.0,9669.0,9670.0,9669.0,
9669.2,9669.0,9669.0,9669.0,9669.0,9670.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9669.0,9669.0,
9669.2,9670.0,9669.0,9669.0,9669.0,9669.0,
9669.0,9668.0,9670.0,9669.0,9669.0,9669.0,
9669.0,9669.0,9668.0,9670.0,9669.0,9669.0,
9669.0,9669.0,9669.0,9668.0,9670.0,9669.0,
9669.0,9669.0,9669.0,9669.0,9668.0,9670.0,
